Time,Trade_ID,Action,Symbol,Strategy,Entry_Price,SL_Price,TP1_Price,TP2_Price,Exit_Price,Exit_Reason,Stage,PnL_USDT,ATR_val,ATR_Pct,ADX,Leverage,Size,Margin_USDT,Trail_ATR_mult,Trail_cb_pct,VOL_rank,Price_15m,P15m_pct,Price_1h,P1h_pct,Price_4h,P4h_pct,Followup_Late
2026-06-03 15:01:22,P1780468873_ETCUSDTUSDT,EXIT,ETC/USDT:USDT,BREAKOUT,7.946,,,,7.872,SL,0,-0.82,0.071929,0.905,47.9,10,11.08,8.8,,,,,,,,,,
2026-06-03 16:50:08,P1780476608_COPPERUSDTUSDT,ENTRY_PROBE,COPPER/USDT:USDT,PULLBACK,6.604829,6.583191,6.63643614,6.65540043,,,,,0.012643,0.191,25.7,10,39.7,26.22,1.0,0.191,4.0,6.571,-0.44,6.558,-0.64,6.503,-1.47,
2026-06-03 18:06:09,P1780476608_COPPERUSDTUSDT,ENTRY_CONFIRM,COPPER/USDT:USDT,PULLBACK,6.61242389937095,6.598146,6.64403104,6.66299533,,,,,0.012643,0.191,25.7,10,79.5,52.57,,,,,,,,,,
2026-06-03 20:27:01,P1780476608_COPPERUSDTUSDT,EXIT,COPPER/USDT:USDT,PULLBACK,6.612423899371,,,,6.6000000000000005,SL,0,-0.99,0.012643,0.191,25.7,10,79.5,52.57,,,,,,,,,,
2026-06-03 21:18:14,P1780492693_UNIUSDTUSDT,ENTRY_PROBE,UNI/USDT:USDT,BREAKOUT,2.911,2.89135714,2.95028571,2.98957143,,,,,0.019643,0.675,40.0,10,39.0,11.35,2.0,1.35,4.0,2.903,0.42,2.912,0.73,2.851,-1.38,
2026-06-03 21:46:09,P1780492693_UNIUSDTUSDT,EXIT,UNI/USDT:USDT,BREAKOUT,2.911,,,,2.891,SL,0,-0.78,0.019643,0.675,40.0,10,39.0,11.35,,,,,,,,,,
2026-06-07 17:00:17,P1780822817_1000SHIBUSDTUSDT,ENTRY_PROBE,1000SHIB/USDT:USDT,BREAKOUT,0.004769,0.00474543,0.00481614,0.00486329,,,,,2.4e-05,0.494,33.4,10,32444.0,15.47,2.0,0.989,1.0,0.004741,-0.08,0.004721,-0.51,0.004657,-1.85,
2026-06-07 17:02:18,P1780822937_1000LUNCUSDTUSDT,ENTRY_PROBE,1000LUNC/USDT:USDT,BREAKOUT,0.06786,0.06701071,0.06927857,0.07069714,,,,,0.000709,1.045,36.2,10,1079.0,7.32,2.0,2.09,1.0,0.0674,0.75,0.06702,0.18,0.06607,-1.24,
2026-06-07 17:26:40,P1780822817_1000SHIBUSDTUSDT,EXIT,1000SHIB/USDT:USDT,BREAKOUT,0.004769,,,,0.004745,SL,0,-0.78,2.4e-05,0.494,33.4,10,32444.0,15.47,,,,,,,,,,
2026-06-07 17:33:17,P1780824797_1000BONKUSDTUSDT,ENTRY_PROBE,1000BONK/USDT:USDT,PULLBACK,0.004394,0.00435525,0.00446025,0.0045,,,,,2.6e-05,0.603,29.8,10,19025.0,8.36,1.0,0.603,1.0,0.004359,0.11,0.004344,-0.23,0.004327,-0.62,
2026-06-07 17:40:36,P1780822937_1000LUNCUSDTUSDT,EXIT,1000LUNC/USDT:USDT,BREAKOUT,0.06786,,,,0.0669,SL,0,-1.04,0.000709,1.045,36.2,10,1079.0,7.32,,,,,,,,,,
2026-06-07 18:02:50,P1780824797_1000BONKUSDTUSDT,EXIT,1000BONK/USDT:USDT,PULLBACK,0.004394,,,,0.004354,SL,0,-0.76,2.6e-05,0.603,29.8,10,19025.0,8.36,,,,,,,,,,
2026-06-07 18:03:20,P1780826600_CCUSDTUSDT,ENTRY_PROBE,CC/USDT:USDT,BREAKOUT,0.1672107,0.16628786,0.16933499,0.17145927,,,,,0.001062,0.635,36.6,10,692.0,11.57,2.0,1.27,1.0,0.16771,0.86,0.16519,-0.66,0.16032,-3.59,
2026-06-07 19:17:20,P1780831040_SKHYNIXUSDTUSDT,ENTRY_PROBE,SKHYNIX/USDT:USDT,BREAKOUT,1271.66,1260.39714286,1293.02571429,1314.39142857,,,,,10.682857,0.84,37.9,10,0.07,8.9,2.0,1.68,4.0,1257.76,-0.1,1249.13,-0.79,,,
2026-06-07 20:01:17,P1780833677_SOLUSDTUSDT,ENTRY_PROBE,SOL/USDT:USDT,BREAKOUT,65.01,64.60357143,65.82285714,66.63571429,,,,,0.406429,0.625,33.4,10,1.87,12.16,2.0,1.25,1.0,63.94,-1.01,64.18,-0.63,64.85,0.4,
2026-06-07 20:01:19,P1780833678_LINKUSDTUSDT,ENTRY_PROBE,LINK/USDT:USDT,BREAKOUT,7.765,7.72071429,7.85157143,7.93814286,,,,,0.043286,0.557,31.7,10,17.57,13.64,2.0,1.115,1.0,7.634,-1.11,7.685,-0.45,7.689,-0.4,
2026-06-07 20:05:17,P1780833917_ARBUSDTUSDT,ENTRY_PROBE,ARB/USDT:USDT,PULLBACK,0.0825,0.08145,0.08425,0.0853,,,,,0.0007,0.848,27.7,10,724.7,5.98,1.0,0.848,5.0,0.0811,-0.49,0.0813,-0.25,0.0814,-0.12,
2026-06-07 20:09:40,P1780833677_SOLUSDTUSDT,EXIT,SOL/USDT:USDT,BREAKOUT,65.01,,,,64.59,SL,0,-0.79,0.406429,0.625,33.4,10,1.87,12.16,,,,,,,,,,
2026-06-07 20:09:41,P1780833678_LINKUSDTUSDT,EXIT,LINK/USDT:USDT,BREAKOUT,7.765,,,,7.72,SL,0,-0.79,0.043286,0.557,31.7,10,17.57,13.64,,,,,,,,,,
2026-06-07 20:11:56,P1780833917_ARBUSDTUSDT,EXIT,ARB/USDT:USDT,PULLBACK,0.0825,,,,0.0815,SL,0,-0.72,0.0007,0.848,27.7,10,724.7,5.98,,,,,,,,,,
2026-06-07 21:35:22,P1780839321_PLAYUSDTUSDT,ENTRY_PROBE,PLAY/USDT:USDT,BREAKOUT,0.086053,0.08495714,0.08821871,0.09038443,,,,,0.001083,1.258,30.7,10,686.0,5.9,2.0,2.517,1.0,0.08582,0.96,0.08484,-0.19,0.08666,1.95,
2026-06-07 22:20:20,P1780842020_TIAUSDTUSDT,ENTRY_PROBE,TIA/USDT:USDT,BREAKOUT,0.3162,0.31346429,0.32167143,0.32714286,,,,,0.002736,0.865,31.4,10,274.0,8.66,2.0,1.73,3.0,0.3148,0.35,0.3124,-0.41,0.3077,-1.91,
2026-06-07 22:21:17,P1780842077_POLUSDTUSDT,ENTRY_PROBE,POL/USDT:USDT,PULLBACK,0.07927,0.07846214,0.08061643,0.08142429,,,,,0.000539,0.679,25.4,10,926.0,7.34,1.0,0.679,5.0,0.07785,-0.73,0.07748,-1.2,0.07942,1.27,
2026-06-07 22:25:17,P1780842317_TRUMPUSDTUSDT,ENTRY_PROBE,TRUMP/USDT:USDT,PULLBACK,1.63,1.61317857,1.65803571,1.67485714,,,,,0.011214,0.688,27.4,10,44.82,7.31,1.0,0.688,1.0,1.595,-1.12,1.594,-1.18,1.655,2.6,
2026-06-07 22:26:18,P1780842377_AAVEUSDTUSDT,ENTRY_PROBE,AAVE/USDT:USDT,PULLBACK,63.17,62.45464286,64.32892857,65.02428571,,,,,0.463571,0.734,27.3,10,1.0,6.32,1.0,0.734,1.0,62.05,-0.64,61.54,-1.46,64.1,2.64,
2026-06-07 22:26:20,P1780842379_1000SHIBUSDTUSDT,ENTRY_PROBE,1000SHIB/USDT:USDT,PULLBACK,0.004693,0.004659,0.004748,0.004781,,,,,2.2e-05,0.469,33.5,10,22854.0,10.73,1.0,0.469,1.0,0.004607,-1.03,0.004594,-1.31,0.004717,1.33,
2026-06-07 22:41:05,P1780839321_PLAYUSDTUSDT,EXIT,PLAY/USDT:USDT,BREAKOUT,0.086053,,,,0.085,SL,0,-0.72,0.001083,1.258,30.7,10,686.0,5.9,,,,,,,,,,
2026-06-07 22:50:18,P1780843817_UNIUSDTUSDT,ENTRY_PROBE,UNI/USDT:USDT,BREAKOUT,2.521,2.50864286,2.54771429,2.57442857,,,,,0.013357,0.53,34.5,10,53.0,13.36,2.0,1.06,1.0,2.522,0.52,2.518,0.36,2.482,-1.08,
2026-06-07 23:17:48,P1780843817_UNIUSDTUSDT,EXIT,UNI/USDT:USDT,BREAKOUT,2.521,,,,2.509,SL,0,-0.64,0.013357,0.53,34.5,10,53.0,13.36,,,,,,,,,,
2026-06-07 23:30:19,P1780846218_BTCUSDTUSDT,ENTRY_PROBE,BTC/USDT:USDT,PULLBACK,61940.4,61602.92142857,62497.36428571,62831.54285714,,,,,222.785714,0.36,27.6,10,0.002,12.39,1.0,0.36,1.0,61419.4,-0.35,61523.7,-0.18,62815.0,1.91,
2026-06-08 00:28:11,P1780826600_CCUSDTUSDT,EXIT,CC/USDT:USDT,BREAKOUT,0.1672107,,,,0.16628785714285715,SL,0,-0.64,0.001062,0.635,36.6,10,692.0,11.57,,,,,,,,,,
2026-06-08 00:30:20,P1780849820_KITEUSDTUSDT,ENTRY_PROBE,KITE/USDT:USDT,BREAKOUT,0.19466,0.19314214,0.19807571,0.20149143,,,,,0.001708,0.877,47.6,10,411.0,8.0,2.0,1.755,4.0,0.19179,-0.7,0.1943,0.6,0.19733,2.16,
2026-06-08 01:52:35,P1780842020_TIAUSDTUSDT,EXIT,TIA/USDT:USDT,BREAKOUT,0.3162,,,,0.3137,SL,0,-0.69,0.002736,0.865,31.4,10,274.0,8.66,,,,,,,,,,
2026-06-08 02:03:19,P1780855398_SAHARAUSDTUSDT,ENTRY_PROBE,SAHARA/USDT:USDT,BREAKOUT,0.03685,0.03629643,0.03783714,0.03882429,,,,,0.000494,1.339,35.2,10,1463.0,5.39,2.0,2.679,1.0,0.03676,1.27,0.03767,3.77,0.03727,2.67,
2026-06-08 02:49:41,P1780842377_AAVEUSDTUSDT,EXIT,AAVE/USDT:USDT,PULLBACK,63.17,,,,62.45,SL,0,-0.72,0.463571,0.734,27.3,10,1.0,6.32,,,,,,,,,,
2026-06-08 03:01:18,P1780842379_1000SHIBUSDTUSDT,EXIT,1000SHIB/USDT:USDT,PULLBACK,0.004693,,,,0.004654999999999999,SL,0,-0.87,2.2e-05,0.469,33.5,10,22854.0,10.73,,,,,,,,,,
2026-06-08 03:02:19,P1780842317_TRUMPUSDTUSDT,EXIT,TRUMP/USDT:USDT,PULLBACK,1.63,,,,1.6129999999999998,SL,0,-0.76,0.011214,0.688,27.4,10,44.82,7.31,,,,,,,,,,
2026-06-08 03:02:22,P1780842077_POLUSDTUSDT,EXIT,POL/USDT:USDT,PULLBACK,0.07927,,,,0.07842068034557237,SL,0,-0.79,0.000539,0.679,25.4,10,926.0,7.34,,,,,,,,,,
2026-06-08 03:06:18,P1780846218_BTCUSDTUSDT,EXIT,BTC/USDT:USDT,PULLBACK,61940.4,,,,61636.2,SL,0,-0.61,222.785714,0.36,27.6,10,0.002,12.39,,,,,,,,,,
2026-06-08 03:13:18,P1780855398_SAHARAUSDTUSDT,EXIT,SAHARA/USDT:USDT,BREAKOUT,0.03685,,,,0.0363,SL,0,-0.8,0.000494,1.339,35.2,10,1463.0,5.39,,,,,,,,,,
2026-06-08 03:31:39,P1780849820_KITEUSDTUSDT,EXIT,KITE/USDT:USDT,BREAKOUT,0.19466,,,,0.1931485888077859,SL,0,-0.62,0.001708,0.877,47.6,10,411.0,8.0,,,,,,,,,,
2026-06-08 04:33:39,P1780831040_SKHYNIXUSDTUSDT,EXIT,SKHYNIX/USDT:USDT,BREAKOUT,1271.66,,,,1259.0133333333333,SL,0,-0.89,10.682857,0.84,37.9,10,0.07,8.9,,,,,,,,,,
2026-06-08 04:51:19,P1780865479_TIAUSDTUSDT,ENTRY_PROBE,TIA/USDT:USDT,PULLBACK,0.3098,0.30620714,0.31562143,0.31911429,,,,,0.002329,0.752,33.7,10,182.0,5.64,1.0,0.752,1.0,0.3228,5.42,0.3232,5.55,0.3241,5.84,
2026-06-08 04:58:17,P1780865897_GIGGLEUSDTUSDT,ENTRY_PROBE,GIGGLE/USDT:USDT,BREAKOUT,29.46,29.03214286,30.29571429,31.13142857,,,,,0.417857,1.418,37.4,10,1.52,4.48,2.0,2.837,3.0,28.13,-3.11,28.05,-3.38,27.36,-5.76,
2026-06-08 04:58:20,P1780865899_BIOUSDTUSDT,ENTRY_PROBE,BIO/USDT:USDT,PULLBACK,0.02747,0.02715179,0.02800036,0.02831857,,,,,0.000212,0.772,25.1,10,2003.0,5.5,1.0,0.772,2.0,0.02734,0.74,0.02849,4.97,,,
2026-06-08 05:17:02,P1780867022_SNDKUSDTUSDT,ENTRY_PROBE,SNDK/USDT:USDT,PULLBACK,1593.91,1582.68678571,1611.51535714,1622.07857143,,,,,7.042143,0.442,26.7,10,0.06,9.56,1.0,0.442,3.0,1590.87,0.53,1582.77,0.02,,,
2026-06-08 05:43:19,P1780865899_BIOUSDTUSDT,EXIT,BIO/USDT:USDT,PULLBACK,0.02747,,,,0.02714,SL,0,-0.66,0.000212,0.772,25.1,10,2003.0,5.5,,,,,,,,,,
2026-06-08 05:59:52,P1780867022_SNDKUSDTUSDT,EXIT,SNDK/USDT:USDT,PULLBACK,1593.91,,,,1582.51,SL,0,-0.68,7.042143,0.442,26.7,10,0.06,9.56,,,,,,,,,,
2026-06-08 06:15:20,P1780870519_OPENUSDTUSDT,ENTRY_PROBE,OPEN/USDT:USDT,BREAKOUT,0.2079,0.20469286,0.21391429,0.21992857,,,,,0.003007,1.446,48.3,10,218.0,4.53,2.0,2.893,4.0,0.2045,0.2,,,,,
2026-06-08 06:15:21,P1780870521_PLAYUSDTUSDT,ENTRY_PROBE,PLAY/USDT:USDT,BREAKOUT,0.0868068,0.08579357,0.08885966,0.09091251,,,,,0.001026,1.182,42.4,10,638.0,5.54,2.0,2.365,2.0,0.0865,0.73,,,,,
2026-06-08 06:16:00,P1780870559_MEMEUSDTUSDT,ENTRY_PROBE,MEME/USDT:USDT,PULLBACK,0.0006018,0.00059342,0.0006171,0.00062629,,,,,6e-06,1.017,25.8,10,71059.0,4.28,1.0,1.017,2.0,0.0005914,-0.34,0.0005859,-1.26,,,
2026-06-08 06:26:19,P1780870559_MEMEUSDTUSDT,EXIT,MEME/USDT:USDT,PULLBACK,0.0006018,,,,0.0005934,SL,0,-0.6,6e-06,1.017,25.8,10,71059.0,4.28,,,,,,,,,,
2026-06-08 06:33:31,P1780870519_OPENUSDTUSDT,EXIT,OPEN/USDT:USDT,BREAKOUT,0.2079,,,,0.2041,SL,0,-0.83,0.003007,1.446,48.3,10,218.0,4.53,,,,,,,,,,
2026-06-08 06:50:20,P1780872619_1000LUNCUSDTUSDT,ENTRY_PROBE,1000LUNC/USDT:USDT,BREAKOUT,0.06697,0.06610214,0.06868571,0.07040143,,,,,0.000858,1.281,30.5,10,729.0,4.88,2.0,2.562,5.0,0.07108,7.53,0.0706,6.8,0.07058,6.77,
2026-06-08 06:53:34,P1780870521_PLAYUSDTUSDT,EXIT,PLAY/USDT:USDT,BREAKOUT,0.0868068,,,,0.08587000000000002,SL,0,-0.6,0.001026,1.182,42.4,10,638.0,5.54,,,,,,,,,,
2026-06-08 06:55:19,P1780872919_SKHYNIXUSDTUSDT,ENTRY_PROBE,SKHYNIX/USDT:USDT,PULLBACK,1283.81,1253.0975,1335.2475,1366.11,,,,,20.575,1.603,32.0,10,0.02,2.57,1.0,1.603,5.0,1254.55,0.17,,,,,
2026-06-08 07:00:53,P1780872919_SKHYNIXUSDTUSDT,EXIT,SKHYNIX/USDT:USDT,PULLBACK,1283.81,,,,1252.46,SL,0,-0.63,20.575,1.603,32.0,10,0.02,2.57,,,,,,,,,,
2026-06-08 07:30:19,P1780875018_EIGENUSDTUSDT,ENTRY_PROBE,EIGEN/USDT:USDT,BREAKOUT,0.1804,0.17756429,0.18627143,0.19214286,,,,,0.002936,1.627,32.7,10,209.8,3.78,2.0,3.255,1.0,0.1807,1.77,0.1818,2.39,0.1811,1.99,
2026-06-12 07:42:44,P1780865479_TIAUSDTUSDT,EXIT,TIA/USDT:USDT,PULLBACK,0.3098,,,,0.30620714285714284,SL,0,-0.65,0.002329,0.752,33.7,10,182.0,5.64,,,,,,,,,,
2026-06-12 07:42:44,P1780865897_GIGGLEUSDTUSDT,EXIT,GIGGLE/USDT:USDT,BREAKOUT,29.46,,,,29.032142857142855,SL,0,-0.65,0.417857,1.418,37.4,10,1.52,4.48,,,,,,,,,,
2026-06-12 07:42:45,P1780872619_1000LUNCUSDTUSDT,EXIT,1000LUNC/USDT:USDT,BREAKOUT,0.06697,,,,0.06610214285714286,SL,0,-0.63,0.000858,1.281,30.5,10,729.0,4.88,,,,,,,,,,
2026-06-12 07:42:46,P1780875018_EIGENUSDTUSDT,EXIT,EIGEN/USDT:USDT,BREAKOUT,0.1804,,,,0.1775642857142857,SL,0,-0.59,0.002936,1.627,32.7,10,209.8,3.78,,,,,,,,,,
2026-06-12 08:02:22,P1781222541_BILLUSDTUSDT,ENTRY_PROBE,BILL/USDT:USDT,BREAKOUT,0.07024,0.06941643,0.07192714,0.07361429,,,,,0.000844,1.201,31.4,10,718.0,5.04,2.0,2.402,2.0,0.06884,-1.12,0.06954,-0.11,0.07079,1.68,
2026-06-12 08:06:21,P1781222781_SAMSUNGUSDTUSDT,ENTRY_PROBE,SAMSUNG/USDT:USDT,BREAKOUT,217.0857576,215.16285714,220.76004331,224.43432903,,,,,1.837143,0.846,30.1,10,0.33,7.16,2.0,1.693,4.0,211.79,-1.51,211.8,-1.5,215.93,0.42,
2026-06-12 08:08:21,P1781222900_JUPUSDTUSDT,ENTRY_PROBE,JUP/USDT:USDT,BREAKOUT,0.1638,0.16250714,0.16618571,0.16857143,,,,,0.001193,0.728,32.9,10,520.0,8.52,2.0,1.456,3.0,0.1628,0.18,0.1613,-0.74,0.1614,-0.68,
2026-06-12 08:08:23,P1781222903_XMRUSDTUSDT,ENTRY_PROBE,XMR/USDT:USDT,BREAKOUT,385.92569,380.38785714,396.54997571,407.17426143,,,,,5.312143,1.376,57.9,10,0.116,4.48,2.0,2.753,1.0,389.28,2.35,374.95,-1.41,388.64,2.18,
2026-06-12 08:24:56,P1781222900_JUPUSDTUSDT,EXIT,JUP/USDT:USDT,BREAKOUT,0.1638,,,,0.1625,SL,0,-0.68,0.001193,0.728,32.9,10,520.0,8.52,,,,,,,,,,
2026-06-12 08:26:23,P1781223982_ZROUSDTUSDT,ENTRY_PROBE,ZRO/USDT:USDT,BREAKOUT,0.9095,0.90421429,0.92207143,0.93464286,,,,,0.006286,0.691,30.8,10,100.1,9.1,2.0,1.382,5.0,0.9029,-0.11,0.8947,-1.02,0.9072,0.37,
2026-06-12 08:31:22,P1781224281_1000SHIBUSDTUSDT,ENTRY_PROBE,1000SHIB/USDT:USDT,BREAKOUT,0.004832,0.00481736,0.00486129,0.00489057,,,,,1.5e-05,0.303,32.0,10,43000.0,20.78,2.0,0.606,2.0,0.004808,-0.19,0.004836,0.39,0.004841,0.5,
2026-06-12 08:31:23,P1781223982_ZROUSDTUSDT,EXIT,ZRO/USDT:USDT,BREAKOUT,0.9095,,,,0.9039,SL,0,-0.56,0.006286,0.691,30.8,10,100.1,9.1,,,,,,,,,,
2026-06-12 09:20:24,P1781224281_1000SHIBUSDTUSDT,EXIT,1000SHIB/USDT:USDT,BREAKOUT,0.004832,,,,0.004817,SL,0,-0.65,1.5e-05,0.303,32.0,10,43000.0,20.78,,,,,,,,,,
2026-06-12 09:36:22,P1781222541_BILLUSDTUSDT,EXIT,BILL/USDT:USDT,BREAKOUT,0.07024,,,,0.06962,SL,0,-0.45,0.000844,1.201,31.4,10,718.0,5.04,,,,,,,,,,
2026-06-12 09:46:23,P1781228782_ROBOUSDTUSDT,ENTRY_PROBE,ROBO/USDT:USDT,BREAKOUT,0.02223,0.02197,0.02271,0.02319,,,,,0.00024,1.08,33.0,10,2607.0,5.8,2.0,2.159,4.0,0.02232,1.59,0.02251,2.46,0.02185,-0.55,
2026-06-12 10:11:24,P1781230284_CRVUSDTUSDT,ENTRY_PROBE,CRV/USDT:USDT,BREAKOUT,0.2623,0.25832143,0.26925714,0.27621429,,,,,0.003479,1.326,50.5,10,183.9,4.82,2.0,2.652,3.0,0.2612,1.12,0.2603,0.77,0.2489,-3.64,
2026-06-12 10:17:24,P1781230284_CRVUSDTUSDT,EXIT,CRV/USDT:USDT,BREAKOUT,0.2623,,,,0.2583,SL,0,-0.74,0.003479,1.326,50.5,10,183.9,4.82,,,,,,,,,,
2026-06-12 10:27:24,P1781228782_ROBOUSDTUSDT,EXIT,ROBO/USDT:USDT,BREAKOUT,0.02223,,,,0.02197,SL,0,-0.68,0.00024,1.08,33.0,10,2607.0,5.8,,,,,,,,,,
2026-06-12 10:52:43,P1781222903_XMRUSDTUSDT,EXIT,XMR/USDT:USDT,BREAKOUT,385.92569,,,,380.33,SL,0,-0.65,5.312143,1.376,57.9,10,0.116,4.48,,,,,,,,,,
2026-06-12 11:12:21,P1781233940_ATOMUSDTUSDT,ENTRY_PROBE,ATOM/USDT:USDT,BREAKOUT,2.006,1.98921429,2.03957143,2.07314286,,,,,0.016786,0.837,49.0,10,35.95,7.21,2.0,1.674,2.0,1.985,-0.2,1.984,-0.25,1.999,0.5,
2026-06-12 11:16:03,P1781234162_PAXGUSDTUSDT,ENTRY_PROBE,PAXG/USDT:USDT,BREAKOUT,4192.44,4178.82428571,4219.65142857,4246.86285714,,,,,13.605714,0.325,33.1,10,0.044,18.45,2.0,0.649,3.0,4184.29,0.13,4179.65,0.02,4217.6,0.93,
2026-06-12 11:17:23,P1781234242_NOKUSDTUSDT,ENTRY_PROBE,NOK/USDT:USDT,BREAKOUT,14.4754251,14.37857143,14.63828224,14.80113939,,,,,0.081429,0.563,30.6,10,7.41,10.73,2.0,1.125,1.0,14.43,0.35,14.45,0.49,14.2,-1.25,
2026-06-12 11:23:51,P1781234242_NOKUSDTUSDT,EXIT,NOK/USDT:USDT,BREAKOUT,14.4754251,,,,14.38,SL,0,-0.71,0.081429,0.563,30.6,10,7.41,10.73,,,,,,,,,,
2026-06-12 11:46:22,P1781235981_HYPEUSDTUSDT,ENTRY_PROBE,HYPE/USDT:USDT,BREAKOUT,59.289,58.84485714,60.19928571,61.10957143,,,,,0.455143,0.768,41.7,10,1.3,7.71,2.0,1.535,1.0,59.121,0.48,58.52,-0.54,57.78,-1.8,
2026-06-12 12:04:24,P1781237064_ASTRUSDTUSDT,ENTRY_PROBE,ASTR/USDT:USDT,PULLBACK,0.00595,0.00578682,0.00621696,0.00637714,,,,,0.000107,1.795,31.8,10,3703.0,2.2,1.0,1.795,2.0,0.005812,0.44,0.005712,-1.29,0.005665,-2.11,
2026-06-12 12:09:31,P1781235981_HYPEUSDTUSDT,EXIT,HYPE/USDT:USDT,BREAKOUT,59.289,,,,58.838,SL,0,-0.59,0.455143,0.768,41.7,10,1.3,7.71,,,,,,,,,,
2026-06-12 12:11:22,P1781237482_BASEDUSDTUSDT,ENTRY_PROBE,BASED/USDT:USDT,BREAKOUT,0.072807,0.07202714,0.07441271,0.07601843,,,,,0.000803,1.103,32.0,10,729.0,5.31,2.0,2.205,1.0,0.07264,0.82,0.07055,-2.08,0.06967,-3.3,
2026-06-12 12:15:22,P1781237482_BASEDUSDTUSDT,EXIT,BASED/USDT:USDT,BREAKOUT,0.072807,,,,0.07205,SL,0,-0.55,0.000803,1.103,32.0,10,729.0,5.31,,,,,,,,,,
2026-06-12 12:51:22,P1781239882_NVDAUSDTUSDT,ENTRY_PROBE,NVDA/USDT:USDT,PULLBACK,205.9465556,205.27964286,207.03048417,207.68084131,,,,,0.433571,0.211,25.4,10,0.9,18.54,1.0,0.211,1.0,204.76,-0.26,204.44,-0.41,206.44,0.56,
2026-06-12 12:55:30,P1781240130_LDOUSDTUSDT,ENTRY_PROBE,LDO/USDT:USDT,PULLBACK,0.2656,0.26343571,0.26920714,0.27137143,,,,,0.001443,0.543,25.9,10,273.0,7.25,1.0,0.543,2.0,0.264,0.23,0.2617,-0.65,0.2669,1.33,
2026-06-12 13:11:27,P1781234162_PAXGUSDTUSDT,EXIT,PAXG/USDT:USDT,BREAKOUT,4192.44,,,,4178.760000000001,SL,0,-0.6,13.605714,0.325,33.1,10,0.044,18.45,,,,,,,,,,
2026-06-12 13:31:04,P1781242263_HEMIUSDTUSDT,ENTRY_PROBE,HEMI/USDT:USDT,PULLBACK,0.0056758,0.00552675,0.00591955,0.0060658,,,,,9.8e-05,1.718,40.0,10,3900.0,2.21,1.0,1.718,1.0,0.005615,-0.18,0.005756,2.33,0.005802,3.15,
2026-06-12 13:36:24,P1781242583_PYTHUSDTUSDT,ENTRY_PROBE,PYTH/USDT:USDT,BREAKOUT,0.03921,0.038525,0.04064,0.04207,,,,,0.000715,1.824,49.3,10,788.0,3.09,2.0,3.647,3.0,0.03722,-3.43,0.03739,-2.98,0.03964,2.85,
2026-06-12 13:37:52,P1781222781_SAMSUNGUSDTUSDT,EXIT,SAMSUNG/USDT:USDT,BREAKOUT,217.0857576,,,,215.03,SL,0,-0.68,1.837143,0.846,30.1,10,0.33,7.16,,,,,,,,,,
2026-06-12 13:38:40,P1781240130_LDOUSDTUSDT,EXIT,LDO/USDT:USDT,PULLBACK,0.2656,,,,0.2634,SL,0,-0.6,0.001443,0.543,25.9,10,273.0,7.25,,,,,,,,,,
2026-06-12 13:39:01,P1781239882_NVDAUSDTUSDT,EXIT,NVDA/USDT:USDT,PULLBACK,205.9465556,,,,205.29,SL,0,-0.59,0.433571,0.211,25.4,10,0.9,18.54,,,,,,,,,,
2026-06-12 14:01:51,P1781242583_PYTHUSDTUSDT,EXIT,PYTH/USDT:USDT,BREAKOUT,0.03921,,,,0.03854,SL,0,-0.53,0.000715,1.824,49.3,10,788.0,3.09,,,,,,,,,,
2026-06-12 14:08:00,P1781242263_HEMIUSDTUSDT,ENTRY_CONFIRM,HEMI/USDT:USDT,PULLBACK,0.005718340774786605,0.00562705,0.00596209,0.00610834,,,,,9.8e-05,1.705,40.0,10,7615.0,4.35,,,,,,,,,,
2026-06-12 14:10:41,P1781233940_ATOMUSDTUSDT,EXIT,ATOM/USDT:USDT,BREAKOUT,2.006,,,,1.989,SL,0,-0.61,0.016786,0.837,49.0,10,35.95,7.21,,,,,,,,,,
2026-06-12 14:26:24,P1781245583_CATIUSDTUSDT,ENTRY_PROBE,CATI/USDT:USDT,BREAKOUT,0.0598508,0.05902857,0.06145366,0.06305651,,,,,0.000801,1.339,30.9,10,675.0,4.04,2.0,2.678,2.0,0.05883,-0.42,0.05922,0.24,0.05707,-3.4,
2026-06-12 14:57:54,P1781245583_CATIUSDTUSDT,EXIT,CATI/USDT:USDT,BREAKOUT,0.0598508,,,,0.059079999999999994,SL,0,-0.52,0.000801,1.339,30.9,10,675.0,4.04,,,,,,,,,,
2026-06-12 15:59:29,P1781242263_HEMIUSDTUSDT,EXIT,HEMI/USDT:USDT,PULLBACK,0.005718340774786605,,,,0.005625,SL,0,-0.71,9.8e-05,1.705,40.0,10,7615.0,4.35,,,,,,,,,,
2026-06-12 16:01:25,P1781251285_BNBUSDTUSDT,ENTRY_PROBE,BNB/USDT:USDT,PULLBACK,601.2,598.65178571,604.73035714,606.84857143,,,,,1.412143,0.235,29.1,10,0.24,14.43,1.0,0.235,1.0,600.33,-0.02,600.64,0.03,603.56,0.51,
2026-06-12 16:06:25,P1781251585_PRLUSDTUSDT,ENTRY_PROBE,PRL/USDT:USDT,PULLBACK,0.1902234,0.18766786,0.19427697,0.19670911,,,,,0.001621,0.852,40.9,10,218.0,4.15,1.0,0.852,4.0,0.1894,-0.01,0.1891,-0.17,0.1895,0.05,
